TEMP,B,power,SETP,TIME
301.29,0.083817,0.3,300.5,299.11780977249146
301.29,0.083817,0.3,300.5,301.1584839820862
301.3,0.0838246,0.3,300.51,303.1933584213257
301.3,0.0838323,0.3,300.51,305.2253360748291
301.3,0.0838399,0.3,300.51,307.25849962234497
301.31,0.0838475,0.3,300.52,309.28782749176025
301.31,0.0838552,0.3,300.52,311.3128719329834
301.31,0.0838628,0.3,300.52,313.3463759422302
301.32,0.0838704,0.3,300.53,315.3774347305298
301.32,0.0838704,0.3,300.53,317.40819334983826
301.32,0.083878,0.3,300.53,319.4410774707794
301.33,0.0838857,0.3,300.54,321.4705340862274
301.33,0.0838933,0.3,300.54,323.4995377063751
301.33,0.0839009,0.3,300.54,325.5317544937134
301.34,0.0839086,0.3,300.55,327.5636131763458
301.34,0.0839238,0.3,300.55,329.6033959388733
301.34,0.0839238,0.3,300.55,331.6326279640198
301.35,0.0839314,0.3,300.56,333.6674404144287
301.35,0.0839391,0.3,300.56,335.6987853050232
301.35,0.0839467,0.3,300.56,337.7282087802887
301.36,0.0839543,0.3,300.57,339.76098704338074
301.36,0.083962,0.3,300.57,341.7997329235077
301.36,0.0839696,0.3,300.57,343.8264629840851
301.37,0.0839696,0.3,300.58,345.861524105072
301.37,0.0839772,0.3,300.58,347.89872908592224
301.37,0.0839849,0.3,300.58,349.9318630695343
301.38,0.0839925,0.3,300.59,351.9500970840454
301.38,0.0840077,0.3,300.59,353.9885551929474
301.38,0.0840154,0.3,300.59,356.0227961540222
301.38,0.084023,0.3,300.6,358.0495352745056
301.39,0.084023,0.3,300.6,360.089830160141
301.39,0.0840306,0.3,300.6,362.1196999549866
301.39,0.0840383,0.3,300.61,364.1587481498718
301.4,0.0840459,0.3,300.61,366.19642901420593
301.4,0.0840535,0.3,300.61,368.223774433136
301.4,0.0840611,0.3,300.62,370.25439500808716
301.41,0.0840688,0.3,300.62,372.2886199951172
301.41,0.0840764,0.3,300.62,374.32786893844604
301.41,0.0840764,0.3,300.63,376.35749411582947
301.42,0.084084,0.3,300.63,378.39372301101685
301.42,0.0840917,0.3,300.63,380.4288032054901
301.42,0.0840993,0.3,300.64,382.4559564590454
301.43,0.0841069,0.3,300.64,384.4960033893585
301.43,0.0841146,0.3,300.64,386.5195438861847
301.43,0.0841222,0.3,300.65,388.548602104187
301.44,0.0841298,0.3,300.65,390.58309030532837
301.44,0.0841298,0.3,300.65,392.6061453819275
301.44,0.0841374,0.3,300.66,394.6418504714966
301.45,0.0841451,0.3,300.66,396.6727457046509
301.45,0.0841527,0.3,300.66,398.7001528739929
301.45,0.0841603,0.3,300.67,400.735063791275
301.46,0.084168,0.3,300.67,402.768926858902
301.46,0.0841832,0.3,300.67,404.80404710769653
301.46,0.0841832,0.3,300.68,406.8385510444641
301.47,0.0841908,0.3,300.68,408.8727242946625
301.47,0.0841985,0.3,300.68,410.9036798477173
301.47,0.0842061,0.3,300.69,412.9356999397278
301.48,0.0842137,0.3,300.69,414.9685010910034
301.48,0.0842214,0.3,300.69,417.0010280609131
301.48,0.084229,0.3,300.7,419.03981375694275
301.49,0.0842366,0.3,300.7,421.06452441215515
301.49,0.0842366,0.3,300.71,423.1021161079407
301.49,0.0842443,0.3,300.71,425.135290145874
301.5,0.0842519,0.3,300.71,427.1659941673279
301.5,0.0842595,0.3,300.72,429.2014536857605
301.5,0.0842671,0.3,300.72,431.2281436920166
301.5,0.0842748,0.3,300.72,433.2584009170532
301.51,0.0842824,0.3,300.73,435.28770685195923
301.51,0.08429,0.3,300.73,437.3169364929199
301.51,0.0842977,0.3,300.73,439.3508565425873
301.52,0.0842977,0.3,300.74,441.38287925720215
301.52,0.0843053,0.3,300.74,443.41453409194946
301.52,0.0843205,0.3,300.74,445.4482946395874
301.53,0.0843282,0.3,300.75,447.47801756858826
301.53,0.0843358,0.3,300.75,449.51180124282837
301.53,0.0843434,0.3,300.75,451.5412554740906
301.54,0.0843434,0.3,300.76,453.56861996650696
301.54,0.0843511,0.3,300.76,455.61019682884216
301.54,0.0843587,0.3,300.76,457.64174580574036
301.55,0.0843663,0.3,300.77,459.67179679870605
301.55,0.084374,0.3,300.77,461.71073484420776
301.55,0.0843816,0.3,300.77,463.7415647506714
301.56,0.0843892,0.3,300.78,465.77168369293213
301.56,0.0843968,0.3,300.78,467.8087170124054
301.56,0.0843968,0.3,300.78,469.8438038825989
301.57,0.0844045,0.3,300.79,471.87005066871643
301.57,0.0844121,0.3,300.79,473.899747133255
301.57,0.0844197,0.3,300.79,475.9323251247406
301.58,0.0844274,0.3,300.8,477.96032547950745
301.58,0.084435,0.3,300.8,480.00252413749695
301.58,0.0844426,0.3,300.8,482.03402042388916
301.59,0.0844502,0.3,300.81,484.06113505363464
301.59,0.0844502,0.3,300.81,486.1036467552185
301.59,0.0844579,0.3,300.81,488.13693261146545
301.6,0.0844655,0.3,300.82,490.16987013816833
301.6,0.0844808,0.3,300.82,492.208655834198
301.6,0.0844884,0.3,300.82,494.2387948036194
301.61,0.084496,0.3,300.83,496.2678916454315
301.61,0.0845037,0.3,300.83,498.30809807777405
301.61,0.0845037,0.3,300.83,500.33732199668884
301.61,0.0845113,0.3,300.84,502.3717272281647
301.62,0.0845189,0.3,300.84,504.4022822380066
301.62,0.0845265,0.3,300.84,506.43821454048157
301.62,0.0845342,0.3,300.85,508.46571254730225
301.63,0.0845418,0.3,300.85,510.50709104537964
301.63,0.0845494,0.3,300.85,512.5336782932281
301.63,0.0845571,0.3,300.86,514.5637607574463
301.64,0.0845571,0.3,300.86,516.5838963985443
301.64,0.0845647,0.3,300.86,518.6157474517822
301.64,0.0845723,0.3,300.87,520.6478071212769
301.65,0.0845799,0.3,300.87,522.6777772903442
301.65,0.0845876,0.3,300.87,524.7106010913849
301.65,0.0845952,0.3,300.88,526.7448258399963
301.66,0.0846028,0.3,300.88,528.7763431072235
301.66,0.0846105,0.3,300.88,530.8176870346069
301.66,0.0846105,0.3,300.89,532.8447782993317
301.67,0.0846257,0.3,300.89,534.879207611084
301.67,0.0846334,0.3,300.89,536.9186797142029
301.67,0.084641,0.3,300.9,538.9443130493164
301.68,0.0846486,0.3,300.9,540.9740560054779
301.68,0.0846562,0.3,300.9,543.0097742080688
